Source	Target	Type	Weight	similarity_total	weight_base	multimodal_multiplier	weight_multimodal_bonus	similarity_text	similarity_hashtag	similarity_domain	active_text	active_hashtag	active_domain	n_modalities_above_threshold	share_text	share_hashtag	share_domain	max_share	non_domain_similarity
delegadomarcelofreitas	deputadowaldenorpereira	Undirected	0.372992665023475	0.1864963325117375	0.1864963325117375	2	0.372992665023475	0.15528494145506644	0.002649290368787674	0.40155476571135845	1	0	1	2	0.2775478019034562	0.004735196546239384	0.7177170015503045	0.7177170015503045	0.07896711591192705
coronel.armando	marceloramosam	Undirected	0.3729715292966745	0.18648576464833724	0.18648576464833724	2	0.3729715292966745	0.264708418356843	0.010728804784066466	0.2840200708041023	1	0	1	2	0.47315214444743803	0.019177164906390487	0.5076706906461715	0.5076706906461715	0.13771861157045473
davidbrsoares	glaustindafokus	Undirected	0.37291406035317803	0.18645703017658902	0.18645703017658902	2	0.37291406035317803	0.2241220781371801	0.04273386285374842	0.29251514953883856	1	0	1	2	0.4006679678867912	0.0763962664092565	0.5229357657039523	0.5229357657039523	0.13342797049546426
glaustindafokus	rejaneribeiro.dias	Undirected	0.37290087492628804	0.18645043746314402	0.18645043746314402	2	0.37290087492628804	0.16075384951426178	0.019692722706783603	0.37890474016838666	1	0	1	2	0.2873933536109085	0.03520635827716288	0.6774002881119287	0.6774002881119287	0.09022328611052269
AngelaAmin11	BrunaFurlanDeputadaEstadual	Undirected	0.3728949028660374	0.1864474514330187	0.1864474514330187	2	0.3728949028660374	0.1993530565711134	0	0.35998929772794264	1	0	1	2	0.35640615275940285	0	0.6435938472405971	0.6435938472405971	0.0996765282855567
ChristianeYared	rafaelmottarn	Undirected	0.37289452843307114	0.18644726421653557	0.18644726421653557	2	0.37289452843307114	0.17027639207774709	0.06553195218398607	0.3235334483878735	1	0	1	2	0.3044227953558528	0.11715904844792782	0.5784181561962193	0.5784181561962193	0.11790417213086657
RaulHenryPE	samuelmoreiraregistro	Undirected	0.3728537016143845	0.18642685080719226	0.18642685080719226	2	0.3728537016143845	0.1725979813403007	0.03437358454634638	0.35230898653492976	1	0	1	2	0.3086071571646551	0.06146036081089427	0.6299324820244506	0.6299324820244506	0.10348578294332353
marceloramosam	padilhando	Undirected	0.3728321189918364	0.1864160594959182	0.1864160594959182	2	0.3728321189918364	0.26555743629503004	0.013701291070589088	0.27998945112213536	1	0	1	2	0.4748472082879475	0.02449948269413826	0.500653309017914	0.500653309017914	0.13962936368280957
marceloramosam	pauloguedesmg	Undirected	0.3728171562031668	0.1864085781015834	0.1864085781015834	2	0.3728171562031668	0.15626024430823618	0.008116231111961168	0.3948492588845529	1	0	1	2	0.2794224849156926	0.014513336232731782	0.7060641788515757	0.7060641788515757	0.08218823771009867
aureacarolina	DeputadoTadeuAlencar	Undirected	0.3727868312118591	0.18639341560592956	0.18639341560592956	2	0.3727868312118591	0.24219312247671052	0.10058768058765113	0.21639944375342707	1	0	1	2	0.433121741790765	0.17988418074508286	0.3869940774641522	0.433121741790765	0.17139040153218082
glauber.braga1	ZambelliOficial	Undirected	0.37276280357523656	0.18638140178761828	0.18638140178761828	2	0.37276280357523656	0.32759880458927276	8.362733581602091e-4	0.23070912741542182	1	0	1	2	0.5858932301313551	0.001495630912632837	0.41261113895601204	0.5858932301313551	0.1642175389737165
joseneltooficial	patrusananias13	Undirected	0.3727584394486958	0.1863792197243479	0.1863792197243479	2	0.3727584394486958	0.23094131408158264	0.005008927269994622	0.32318741782146637	1	0	1	2	0.41303122816506654	0.008958307829600946	0.5780104640053324	0.5780104640053324	0.11797512067578864
DeputadaMariaDoRosario	FelipeCarrerasOficial	Undirected	0.37274762975646497	0.18637381487823249	0.18637381487823249	2	0.37274762975646497	0.1544101392445459	0.002204152843300082	0.40250715254685154	1	0	1	2	0.276165653680892	0.003942171892083602	0.7198921744270245	0.7198921744270245	0.078307146043923
alexandrefrotaoficial77	TiagoMitraud	Undirected	0.37260835895362815	0.18630417947681407	0.18630417947681407	2	0.37260835895362815	0.18362246370357307	0.028753345177595615	0.3465367295492735	1	0	1	2	0.32853523776587323	0.05144516037937128	0.6200196018547555	0.6200196018547555	0.10618790444058435
depzeneto	odaircunhamg	Undirected	0.37252328641978466	0.18626164320989233	0.18626164320989233	2	0.37252328641978466	0.18793448991789263	0.06782186611351089	0.3030285735982734	1	0	1	2	0.33632705528125517	0.12137382831433628	0.5422991164044085	0.5422991164044085	0.12787817801570175
deputadohildorocha	marceloramosam	Undirected	0.3725227091328584	0.1862613545664292	0.1862613545664292	2	0.3725227091328584	0.18970414102472938	0.005619421910506645	0.36346050076405156	1	0	1	2	0.3394945442231144	0.01005651784931856	0.6504489379275671	0.6504489379275671	0.09766178146761802
BrunaFurlanDeputadaEstadual	ZambelliOficial	Undirected	0.37246876189661443	0.18623438094830722	0.18623438094830722	2	0.37246876189661443	0.15683015446815884	0.010029944865965257	0.3918430435107976	1	0	1	2	0.2807039059590362	0.017952189806723987	0.7013439042342399	0.7013439042342399	0.08343004966706205
drleonardomt	rafaelmottarn	Undirected	0.3724630679124294	0.1862315339562147	0.1862315339562147	2	0.3724630679124294	0.1797711372593655	0.24289817353499935	0.13602529107427916	1	1	0	2	0.3217699556396142	0.43476019407129995	0.2434698502890858	0.43476019407129995	0.21133465539718244
drasorayamanato	rfalcao13	Undirected	0.3724127689919819	0.18620638449599095	0.18620638449599095	2	0.3724127689919819	0.34872993464641355	9.0487235169096e-4	0.20898434648986838	1	0	1	2	0.6242713527972895	0.0016198376766013306	0.37410880952610914	0.6242713527972895	0.17481740349905225
deputadolourivalgomes	tabataamaralSP	Undirected	0.3723734119916722	0.1861867059958361	0.1861867059958361	2	0.3723734119916722	0.20093988915661354	0.011160928045519295	0.34645930078537546	1	0	1	2	0.35974621654084404	0.019981605714586483	0.6202721777445696	0.6202721777445696	0.10605040860106642
depjorgesolla	EduardoCuryOficial	Undirected	0.37234538898685754	0.18617269449342877	0.18617269449342877	2	0.37234538898685754	0.15651864905965587	0.005750526233409286	0.3962489081872212	1	0	1	2	0.28023917880034127	0.010296043053030815	0.709464778146628	0.709464778146628	0.08113458764653259
dep.lucena	glaustindafokus	Undirected	0.37229609772362765	0.18614804886181383	0.18614804886181383	2	0.37229609772362765	0.19437900155120041	0.12692428623688445	0.2371408587973567	1	0	1	2	0.3480724128629766	0.22728197083441923	0.4246456163026043	0.4246456163026043	0.16065164389404243
ottoalencaroficial	padilhando	Undirected	0.3722911753301586	0.1861455876650793	0.1861455876650793	2	0.3722911753301586	0.31857788434025075	0.006395456661801389	0.2334634219931858	1	0	1	2	0.5704815754455754	0.011452427715357856	0.4180659968390667	0.5704815754455754	0.16248667050102608
PoliticoEliasVaz	renataabreu1919	Undirected	0.3722701798437919	0.18613508992189595	0.18613508992189595	2	0.3722701798437919	0.20138183061670326	0.09504165816276072	0.26198178098622377	1	0	1	2	0.3606374107128412	0.17020193631525202	0.4691606529719066	0.4691606529719066	0.148211744389732
AlencarBraga13	pauloramosrio	Undirected	0.37223473653723543	0.18611736826861772	0.18611736826861772	2	0.37223473653723543	0.24205090373427898	0.19939386165245643	0.11690733941911777	1	1	0	2	0.43350943186368657	0.35711132802443446	0.209379240111879	0.43350943186368657	0.2207223826933677
dep.alinegurgel	mariarosas.oficial	Undirected	0.37218660834623396	0.18609330417311698	0.18609330417311698	2	0.37218660834623396	0.23264575859287667	0.0644375112548043	0.26119664267167003	1	0	1	2	0.4167188418852752	0.11542151134189481	0.4678596467728301	0.4678596467728301	0.14854163492384048
DanielCoelho23	josemedeirosMT	Undirected	0.3721685636196727	0.18608428180983635	0.18608428180983635	2	0.3721685636196727	0.16507986839579142	0.005582999960613077	0.38758997707310455	1	0	1	2	0.2957080644502262	0.01000084461068465	0.6942910909390891	0.6942910909390891	0.08533143417820224
dep.expeditonetto	DeputadoNicoletti	Undirected	0.3721624643992887	0.18608123219964434	0.18608123219964434	2	0.3721624643992887	0.1787428358130261	0.010660274458312902	0.368840586327594	1	0	1	2	0.3201878263955444	0.01909609463261296	0.6607160789718426	0.6607160789718426	0.09470155513566951
depgilcutrim	fabioabreu.oficial	Undirected	0.37215359667346065	0.18607679833673033	0.18607679833673033	2	0.37215359667346065	0.16006697742641832	0.006639387310354264	0.3915240302734184	1	0	1	2	0.2867399891822375	0.011893632753969006	0.7013663780637935	0.7013663780637935	0.08335318236838629
deputadohenriquefontana	samuelmoreiraregistro	Undirected	0.37214274328569824	0.18607137164284912	0.18607137164284912	2	0.37214274328569824	0.15432292503547793	4.6407437549795893e-4	0.40342711551757143	1	0	1	2	0.27645829961722057	8.313555015665655e-4	0.7227103448812129	0.7227103448812129	0.07739349970548794
fabiofaria.br	josemedeirosMT	Undirected	0.3721310320681715	0.18606551603408575	0.18606551603408575	2	0.3721310320681715	0.1826834629254434	0.022778636983863617	0.3527344481929502	1	0	1	2	0.32727444042161513	0.04080755615796239	0.6319180034204224	0.6319180034204224	0.10273104995465351
Ossesio.Silva	TulioGadelhaOficial	Undirected	0.3721237702816884	0.1860618851408442	0.1860618851408442	2	0.3721237702816884	0.1796789734960507	0.01952897330113803	0.3589777086253439	1	0	1	2	0.32189822821591174	0.03498651946968269	0.6431152523144056	0.6431152523144056	0.09960397339859436
alexmanente	DanielCoelho23	Undirected	0.3721107782692063	0.18605538913460315	0.18605538913460315	2	0.3721107782692063	0.17018206031201327	0.029968639528802885	0.3580154675629933	1	0	1	2	0.30489497617453015	0.05369125052526133	0.6414137733002085	0.6414137733002085	0.10007534992040808
josemedeirosMT	luizaerundina	Undirected	0.372085248649858	0.186042624324929	0.186042624324929	2	0.372085248649858	0.33557980880992094	0.0036204212698741933	0.2189276428949918	1	0	1	2	0.6012597203241282	0.006486723643772838	0.392253556032099	0.6012597203241282	0.16960011503989758
AleSilvaOficial	capitaoalbertoneto	Undirected	0.37207811094405113	0.18603905547202557	0.18603905547202557	2	0.37207811094405113	0.23356655574944482	0.06136287423652064	0.2631877364301113	1	0	1	2	0.41849018414767913	0.10994622263737107	0.4715635932149499	0.4715635932149499	0.14746471499298272
carlosjordyoficial	jrbozzella	Undirected	0.3720399161409224	0.1860199580704612	0.1860199580704612	2	0.3720399161409224	0.25330044063188006	0.0018642672750523574	0.30289516630445124	1	0	1	2	0.4538947384271785	0.003340622326030566	0.5427646392467911	0.5427646392467911	0.1275823539534662
dagobertonogueirams	marceloramosam	Undirected	0.3720390706986774	0.1860195353493387	0.1860195353493387	2	0.3720390706986774	0.26760547503460286	0.04025278189011199	0.2502003491233013	1	0	1	2	0.4795293399911795	0.07213002622640065	0.4483406337824198	0.4795293399911795	0.15392912846235743
dagobertonogueirams	joseneltooficial	Undirected	0.37203058533400646	0.18601529266700323	0.18601529266700323	2	0.37203058533400646	0.18987936523748428	0.021627715552826467	0.3465387972106989	1	0	1	2	0.34025762526489034	0.0387561603900734	0.6209862143450362	0.6209862143450362	0.10575354039515537
lafayetteandrada	TiagoMitraud	Undirected	0.3720262896995634	0.1860131448497817	0.1860131448497817	2	0.3720262896995634	0.20721255453913665	0.07928949078698008	0.27153738922322845	1	0	1	2	0.3713224222343263	0.14208582024496486	0.48659175752070893	0.48659175752070893	0.14325102266305836
bira.dopindare	depleomonteiro	Undirected	0.37201719513393394	0.18600859756696697	0.18600859756696697	2	0.37201719513393394	0.20931199479946228	0.013379883766528947	0.3353339141349097	1	0	1	2	0.3750937636527	0.023977178011376436	0.6009290583359236	0.6009290583359236	0.1113459392829956
DelegadoPablo	reginaldolopesmg	Undirected	0.3720061069015321	0.18600305345076604	0.18600305345076604	2	0.3720061069015321	0.30883148022273404	0.01396726279883801	0.23521041733072595	1	0	1	2	0.5534523483946999	0.02503052600430395	0.421517125600996	0.5534523483946999	0.16139937151078604
biakicisoficial	DeputadoBetoFaro	Undirected	0.3719960505245081	0.18599802526225406	0.18599802526225406	2	0.3719960505245081	0.3628484215985562	0.009154692825381618	0.1859909613628244	1	0	1	2	0.6502728923903826	0.016406433728662184	0.33332067388095526	0.6502728923903826	0.1860015572119689
josemedeirosMT	profisrael	Undirected	0.3719493743542079	0.18597468717710394	0.18597468717710394	2	0.3719493743542079	0.2296861020808584	0.0010501458739531262	0.32718781357650023	1	0	1	2	0.4116798645508282	0.0018822380075719139	0.5864378974415998	0.5864378974415998	0.11536812397740577
profisrael	profmarcivania	Undirected	0.37194416073856457	0.18597208036928228	0.18597208036928228	2	0.37194416073856457	0.19004519774135917	0.11712171913621419	0.2507493242302736	1	0	1	2	0.34063392269059767	0.20992706522335172	0.4494390120860507	0.4494390120860507	0.15358345843878668
celsosabinooficial	EduardoCuryOficial	Undirected	0.3719248167748681	0.18596240838743405	0.18596240838743405	2	0.3719248167748681	0.20791618928636077	0.03616988824152991	0.31380114763441147	1	0	1	2	0.37268497988257965	0.06483369148846752	0.5624813286289528	0.5624813286289528	0.12204303876394534
deputadopeninha	edermauropa	Undirected	0.3718808006163332	0.1859404003081666	0.1859404003081666	2	0.3718808006163332	0.2901035703453302	0.0015233992269453559	0.26619423135222436	1	0	1	2	0.5200655153739759	0.002730981225562177	0.477203503400462	0.5200655153739759	0.14581348478613776
drasorayamanato	EduardoCuryOficial	Undirected	0.37187162640815824	0.18593581320407912	0.18593581320407912	2	0.37187162640815824	0.1777033847119073	0.013614726286747099	0.36648932861358297	1	0	1	2	0.3185747842220224	0.024407573868522523	0.6570176419094551	0.6570176419094551	0.0956590554993272
delegadofeliciolaterca	fabioabreu.oficial	Undirected	0.3718701800732617	0.18593509003663086	0.18593509003663086	2	0.3718701800732617	0.16895949573588387	0.016673381503031905	0.37217239287097675	1	0	1	2	0.3029005009267793	0.02989104333802207	0.6672084557351986	0.6672084557351986	0.09281643861945789
carolinerdetoni	rubensotoni	Undirected	0.3718085908832276	0.1859042954416138	0.1859042954416138	2	0.3718085908832276	0.28305981255301876	0.007151808099973269	0.26750126567184934	1	0	1	2	0.5075367980436977	0.01282345858475947	0.4796397433715428	0.5075367980436977	0.14510581032649603
chicodangelo	rosemodestoms	Undirected	0.37179167930295337	0.18589583965147669	0.18589583965147669	2	0.37179167930295337	0.18982034882490842	0.009325786574952009	0.3585413835545696	1	0	1	2	0.34037044469058503	0.01672224365436093	0.642907311655054	0.642907311655054	0.09957306769993021
dagobertonogueirams	LeoMoraes.19	Undirected	0.3717236769265691	0.18586183846328455	0.18586183846328455	2	0.3717236769265691	0.24152988687332208	0.0017871329175207003	0.31426849559901093	1	0	1	2	0.43317102077956376	0.0032051279457486793	0.5636238512746876	0.5636238512746876	0.12165850989542139
DelegadoPablo	deputadaaliceportugal	Undirected	0.3716959951993595	0.18584799759967974	0.18584799759967974	2	0.3716959951993595	0.25741849207480744	0.011427799582675813	0.28869770114155596	1	0	1	2	0.46170077231482465	0.020496677805288167	0.5178025498798872	0.5178025498798872	0.13442314582874162
deputadaaliceportugal	OtoniDeputadoFederal	Undirected	0.37168951957548096	0.18584475978774048	0.18584475978774048	2	0.37168951957548096	0.20648096555310602	0.009762284720936855	0.3412910290891786	1	0	1	2	0.3703466731927853	0.017509747978342583	0.6121435788288722	0.6121435788288722	0.10812162513702143
lafayetteandrada	tabataamaralSP	Undirected	0.3716714510195876	0.1858357255097938	0.1858357255097938	2	0.3716714510195876	0.17143113458473844	0.005290777748530556	0.3807852641961124	1	0	1	2	0.30749583467595737	0.009490062139588843	0.6830141031844538	0.6830141031844538	0.0883609561666345
gervasiomaiapb	onelsonbarbudo	Undirected	0.37163406129217474	0.18581703064608737	0.18581703064608737	2	0.37163406129217474	0.16478095937147436	0.005653526402899428	0.38701660616388833	1	0	1	2	0.295597159561621	0.01014174424386195	0.6942610961945169	0.6942610961945169	0.08521724288718689
cabojunioamaral	orlandosilvasp	Undirected	0.3716113982960927	0.18580569914804634	0.18580569914804634	2	0.3716113982960927	0.2227060045937318	0.0014182972651950463	0.33329279558521213	1	0	1	2	0.3995320660505037	0.002544409333151428	0.5979235246163448	0.5979235246163448	0.11206215092946342
DeputadoPedroLupion	joicehasselmann	Undirected	0.3715930395101609	0.18579651975508046	0.18579651975508046	2	0.3715930395101609	0.22024097226931674	0.26362397866547727	0.07352460833044737	1	1	0	2	0.39512934644782627	0.472961816889771	0.13190883666240272	0.472961816889771	0.241932475467397
MarxBeltrao	tabataamaralSP	Undirected	0.37157528230050585	0.18578764115025292	0.18578764115025292	2	0.37157528230050585	0.1538955267839852	6.216971466315774e-4	0.402845699520142	1	0	1	2	0.2761136780164412	0.0011154260903874103	0.7227708958931713	0.7227708958931713	0.07725861196530838
